,id,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
420,4062563,0.0,f,1,1,Zuid,52.35497,4.85051,Entire home/apt,3,1,1,6,$199.00,4,14,t,5,5,8,69,51,0,0,4.94,f,0.54,,$66.33,$796,7%,16%,21%,$4.99,0.18904109589041096,995.0
421,4064519,,f,1,1,De Baarsjes - Oud-West,52.36724,4.86813,Entire home/apt,2,1,1,1,$109.00,14,1125,t,0,0,0,0,14,0,0,4.93,f,0.17,,$54.5,$1526,7%,9%,18%,$4.99,0.0,545.0
422,4096584,,f,1,1,Centrum-West,52.36989,4.88679,Entire home/apt,2,1,1,8,$150.00,5,1125,t,0,0,0,0,34,0,0,4.88,f,0.37,,$75,$750,7%,18%,22%,$4.99,0.0,750.0
423,4147668,0.75,t,3,3,Oud-Oost,52.36204,4.92375,Private room,2,1,1,7,$75.00,14,1125,t,3,22,32,93,99,11,1,4.82,f,1.06,,$37.5,$1050,4%,10%,15%,$4.99,0.2547945205479452,364.35616438356163
424,4150731,1.0,f,1,1,Oud-Oost,52.34935,4.91202,Entire home/apt,2,1,1,13,$196.00,2,5,t,0,3,3,3,54,5,2,4.87,f,0.58,,$98,$392,7%,17%,20%,$4.99,0.00821917808219178,684.7945205479452
425,4157853,1.0,t,2,2,Centrum-West,52.37313,4.89652,Private room,2,1,1,7,$180.00,2,1125,t,2,3,12,199,137,14,5,4.96,f,1.57,,$90,$360,6%,21%,21%,$4.99,0.5452054794520548,804.5342465753424
426,4158675,1.0,f,1,1,Oud-Oost,52.35832,4.92368,Entire home/apt,2,1,1,7,$128.00,2,15,t,0,15,15,15,18,0,0,5.0,f,0.19,,$64,$256,5%,14%,14%,$4.99,0.0410958904109589,749.945205479452
427,4162988,1.0,f,0,0,Bos en Lommer,52.38182,4.84981,Entire home/apt,4,4,2,9,$185.00,5,1125,t,0,2,3,6,1,1,1,5.0,t,1.0,,$46.25,$925,8%,20%,27%,$4.99,0.01643835616438356,972.7397260273973
428,4171701,,f,1,1,Slotervaart,52.36357,4.83057,Entire home/apt,6,3,4,12,$250.00,7,1125,t,0,14,22,22,5,0,0,4.8,f,0.06,,$41.67,$1750,11%,26%,26%,$4.99,0.06027397260273973,1274.6575342465753
429,4185598,0.8200000000000001,f,1,1,De Baarsjes - Oud-West,52.36744,4.86625,Entire home/apt,4,2,1,13,$250.00,3,21,t,0,0,0,0,17,10,0,4.93,f,0.2,,$62.5,$750,11%,22%,15%,$4.99,0.0,1250.0
430,4185741,,f,1,1,Centrum-Oost,52.3608,4.90162,Entire home/apt,2,1,1,4,$175.00,28,30,t,0,0,0,0,9,0,0,4.89,f,0.1,,$87.5,$4900,9%,20%,16%,$4.99,0.0,875.0
431,4187658,0.36,f,1,1,Centrum-West,52.36957,4.88305,Entire home/apt,4,2,3,11,$289.00,4,30,t,2,2,2,2,97,7,1,4.8,f,1.04,,$72.25,$1156,8%,21%,20%,$4.99,0.005479452054794521,1446.2328767123288
432,4209897,0.49000000000000005,f,1,1,Zuid,52.35302,4.87571,Entire home/apt,7,5,5,16,$425.00,3,1125,t,0,0,4,142,52,4,1,4.74,t,0.58,,$60.71,$1275,7%,21%,26%,$10.99,0.38904109589041097,2145.5479452054797
433,4216576,0.42000000000000004,f,1,1,Oud-Noord,52.39293,4.93417,Entire home/apt,4,3,3,8,$175.00,3,1125,t,0,0,0,0,29,4,1,5.0,f,0.31,,$43.75,$525,6%,20%,25%,$4.99,0.0,875.0
434,4224540,0.8999999999999999,t,1,1,De Pijp - Rivierenbuurt,52.34104,4.9039,Private room,4,1,2,6,$100.00,2,10,t,5,12,37,97,318,26,5,4.88,t,3.64,,$25,$200,7%,15%,19%,$4.99,0.26575342465753427,525.1369863013699
435,4248769,0.81,t,1,1,Centrum-Oost,52.36992,4.90279,Private room,2,1,1,9,$153.00,3,15,t,3,6,9,58,483,27,4,4.88,t,5.23,,$76.5,$459,5%,18%,17%,$4.99,0.1589041095890411,754.1095890410959
436,4282415,0.15,f,1,1,Centrum-West,52.37713,4.8821,Entire home/apt,4,2,3,11,$232.00,3,1125,t,1,1,1,177,38,2,0,4.87,f,0.41,,$58,$696,10%,22%,21%,$4.99,0.4849315068493151,1128.0821917808219
437,4295087,,f,1,1,Oud-Oost,52.35735,4.91796,Entire home/apt,2,1,1,4,$95.00,4,8,t,0,0,0,0,29,0,0,4.79,f,0.38,,$47.5,$380,6%,11%,15%,$4.99,0.0,475.0
438,4299280,0.7000000000000001,f,1,1,Centrum-Oost,52.3624,4.8935,Entire home/apt,4,3,3,5,$185.00,3,15,t,0,1,1,1,37,4,0,4.7,f,0.4,,$46.25,$555,7%,21%,22%,$4.99,0.0027397260273972603,1290.8082191780823
439,4314620,,f,1,1,Westerpark,52.37992,4.87745,Entire home/apt,3,2,3,2,$78.00,15,25,t,0,0,0,0,1,0,0,5.0,f,0.01,,$26,$1170,5%,14%,15%,$4.99,0.0,390.0
440,4320334,0.5,f,1,1,Oud-Oost,52.35637,4.91604,Entire home/apt,2,1,1,5,$100.00,3,30,t,0,0,0,0,19,1,1,4.89,f,0.2,,$50,$300,7%,18%,15%,$4.99,0.0,564.8767123287671
441,4339471,,f,0,0,Centrum-West,52.37135,4.8958,Entire home/apt,4,1,3,5,$290.00,3,1125,t,0,0,0,0,0,0,0,,t,,,$72.5,$870,4%,22%,23%,$4.99,0.0,1450.0
442,4349963,,f,1,1,Oud-Noord,52.39123,4.93339,Entire home/apt,4,3,5,3,$129.00,6,28,t,0,0,0,0,13,0,0,4.85,f,0.14,,$32.25,$774,6%,13%,21%,$4.99,0.0,645.0
443,4374040,0.45999999999999996,f,1,1,Zuid,52.35471,4.85546,Entire home/apt,3,1,1,5,$108.00,4,31,t,0,0,0,0,73,4,0,4.86,f,0.8,,$36,$432,8%,10%,15%,$4.99,0.0,539.3013698630137
444,4382235,0.6,f,1,1,De Pijp - Rivierenbuurt,52.35398,4.90484,Entire home/apt,4,1,1,12,$189.00,3,22,t,3,3,3,3,51,2,0,4.82,f,0.56,,$47.25,$567,6%,20%,19%,$4.99,0.00821917808219178,889.2602739726027
445,4382332,,f,1,1,De Baarsjes - Oud-West,52.37087,4.8551,Entire home/apt,4,2,4,5,$150.00,4,10,t,0,0,0,0,14,0,0,4.5,f,0.15,,$37.5,$600,6%,18%,25%,$4.99,0.0,750.0
446,4386276,0.14,f,1,1,Oud-Oost,52.35296,4.91147,Entire home/apt,2,1,1,5,$135.00,7,30,t,4,4,6,6,19,1,0,4.94,f,0.22,,$67.5,$945,6%,15%,18%,$4.99,0.01643835616438356,676.0958904109589
447,4416539,1.0,f,1,1,Slotervaart,52.35382,4.82938,Entire home/apt,3,2,3,4,$109.00,2,1125,t,3,3,3,3,78,7,1,4.62,f,1.05,,$36.33,$218,7%,7%,20%,$4.99,0.00821917808219178,593.2602739726027
448,4426990,,f,1,1,Oostelijk Havengebied - Indische Buurt,52.36487,4.93429,Entire home/apt,4,3,2,10,$200.00,4,30,t,0,0,0,0,20,0,0,4.95,f,0.25,,$50,$800,8%,18%,25%,$4.99,0.0,1000.0
449,4435968,1.0,f,2,2,Watergraafsmeer,52.34703,4.93908,Entire home/apt,2,1,2,7,$223.00,3,14,t,13,31,61,336,31,1,1,4.86,t,0.34,,$111.5,$669,9%,25%,26%,$4.99,0.9205479452054794,2331.6164383561645
450,4445818,0.69,f,1,1,De Pijp - Rivierenbuurt,52.354,4.90514,Entire home/apt,4,2,2,10,$207.00,3,1125,t,7,10,10,48,16,0,0,4.6,f,0.19,,$51.75,$621,9%,13%,23%,$4.99,0.13150684931506848,922.8630136986301
451,4448285,0.67,f,1,1,De Baarsjes - Oud-West,52.36693,4.8656,Entire home/apt,2,1,1,10,$150.00,3,20,t,0,0,0,0,47,1,0,4.96,f,0.51,,$75,$450,7%,19%,18%,$4.99,0.0,750.0
452,4455237,0.36,f,1,1,De Baarsjes - Oud-West,52.36988,4.86253,Entire home/apt,5,3,3,10,$145.00,5,14,t,0,1,7,14,8,2,0,4.14,f,0.09,,$29,$725,7%,13%,14%,$4.99,0.038356164383561646,669.3150684931506
453,4467898,0.0,f,2,2,IJburg - Zeeburgereiland,52.35737,4.98163,Entire home/apt,4,3,5,11,$280.00,3,15,t,3,4,4,168,12,0,0,4.75,f,0.15,,$70,$840,10%,26%,27%,$4.99,0.4602739726027397,1400.0
454,4487975,0.0,f,1,1,Oud-Oost,52.35858,4.92583,Entire home/apt,2,1,1,5,$105.00,5,1125,t,0,0,0,155,25,0,0,4.88,f,0.27,,$52.5,$525,5%,12%,17%,$4.99,0.4246575342465753,525.0
455,4488692,0.76,t,1,1,Centrum-Oost,52.36441,4.88599,Private room,4,1,4,8,$220.00,4,60,t,3,3,8,214,364,61,8,4.91,t,3.95,,$55,$880,7%,22%,21%,$4.99,0.5863013698630137,1104.9041095890411
456,4523624,0.55,f,1,1,Zuid,52.35589,4.87728,Entire home/apt,4,3,3,10,$300.00,4,7,t,1,1,4,162,51,5,1,4.78,f,0.58,,$75,$1200,10%,22%,21%,$4.99,0.4438356164383562,1500.0
457,4530308,0.0,f,1,1,Watergraafsmeer,52.34446,4.95261,Entire home/apt,6,3,6,13,$225.00,3,1125,t,0,0,0,4,12,0,0,4.83,f,0.14,,$37.5,$675,10%,21%,25%,$4.99,0.010958904109589041,1125.0
458,4543149,,f,1,1,De Baarsjes - Oud-West,52.36364,4.8634,Entire home/apt,2,1,1,5,$128.00,4,6,t,0,0,0,0,50,0,0,4.94,f,0.55,,$64,$512,5%,17%,20%,$4.99,0.0,639.2465753424658
459,4590871,0.24999999999999994,f,1,1,De Pijp - Rivierenbuurt,52.35706,4.89405,Entire home/apt,2,1,1,6,$206.00,3,1125,t,0,0,0,0,42,8,0,4.95,f,0.48,,$103,$618,7%,21%,23%,$4.99,0.0,1043.6301369863013
460,4591192,0.67,f,1,1,De Pijp - Rivierenbuurt,52.35643,4.90409,Private room,3,1,2,4,$121.00,3,8,t,1,1,1,7,401,13,2,4.88,f,4.37,,$40.33,$363,8%,14%,17%,$4.99,0.019178082191780823,617.4109589041096
461,4591819,0.6300000000000001,f,1,1,De Pijp - Rivierenbuurt,52.35289,4.90646,Private room,2,1,1,9,$89.00,3,1125,t,4,7,12,279,181,20,6,4.84,f,2.0,,$44.5,$267,5%,11%,16%,$4.99,0.7643835616438356,445.0
462,4610966,,f,0,0,Centrum-Oost,52.36933,4.89821,Entire home/apt,4,2,2,9,$295.00,3,1125,t,0,0,0,0,0,0,0,,f,,,$73.75,$885,17%,23%,33%,$4.99,0.0,1475.0
463,4614017,0.5800000000000001,t,12,12,Westerpark,52.392,4.88118,Entire home/apt,16,5,16,26,$729.00,3,1125,t,11,15,30,229,13,0,0,4.619999999999999,t,0.14,,$45.56,$2187,12%,15%,32%,$10.99,0.6273972602739726,3730.5205479452056
464,4616816,0.72,f,2,2,De Pijp - Rivierenbuurt,52.35391,4.90603,Entire home/apt,4,3,3,8,$164.00,3,16,t,0,0,0,0,44,1,0,4.6,f,0.49,,$41,$492,7%,16%,19%,$4.99,0.0,821.2328767123288
465,4635416,0.9299999999999999,t,3,3,Centrum-Oost,52.36425,4.89931,Private room,2,1,2,1,$68.00,2,14,t,4,5,8,8,230,33,2,4.33,f,2.52,,$34,$136,6%,14%,15%,$2.99,0.021917808219178082,316.6164383561644
466,4697911,1.0,f,1,1,Noord-Oost,52.39911,4.95546,Entire home/apt,4,3,5,1,$90.00,4,30,t,0,1,2,2,30,4,1,4.53,f,0.33,,$22.5,$360,7%,11%,17%,$4.99,0.005479452054794521,459.5890410958904
467,4714161,0.6000000000000001,t,1,1,De Pijp - Rivierenbuurt,52.35226,4.89835,Private room,3,2,2,4,$124.00,3,60,t,8,17,22,132,324,25,4,4.84,t,3.58,,$41.33,$372,7%,17%,18%,$4.99,0.36164383561643837,620.0
468,4743452,0.58,f,1,1,De Baarsjes - Oud-West,52.36724,4.87198,Entire home/apt,4,3,3,13,$310.00,8,1125,t,0,22,29,29,13,9,0,4.92,f,0.15,,$77.5,$2480,5%,24%,23%,$4.99,0.07945205479452055,1696.7260273972602
469,4748130,0.15999999999999998,f,1,1,Centrum-Oost,52.36508,4.92442,Entire home/apt,2,1,1,12,$250.00,3,30,t,0,0,0,0,20,2,1,4.9,f,0.22,,$125,$750,13%,20%,35%,$4.99,0.0,1189.7260273972602
470,4756790,0.41000000000000003,f,0,0,Zuid,52.351,4.85453,Entire home/apt,2,1,1,2,$255.00,3,1125,t,0,0,0,0,22,2,2,4.76,t,0.25,,$127.5,$765,6%,9%,30%,$4.99,0.0,1275.0
471,4761760,0.8,f,1,1,Oostelijk Havengebied - Indische Buurt,52.37065,4.94039,Entire home/apt,4,3,4,5,$175.00,4,1125,t,0,1,1,1,9,0,0,4.88,f,0.13,,$43.75,$700,8%,16%,18%,$4.99,0.0027397260273972603,875.0
472,4763419,0.59,f,1,1,De Baarsjes - Oud-West,52.36678,4.87437,Entire home/apt,2,1,1,13,$248.00,3,1125,t,0,2,2,3,37,6,1,4.97,f,0.42,,$124,$744,7%,11%,25%,$4.99,0.00821917808219178,1277.1917808219177
473,4764531,,f,1,1,Centrum-Oost,52.36925,4.91119,Entire home/apt,4,1,3,9,$158.00,4,22,t,0,0,0,0,12,0,0,4.92,f,0.13,,$39.5,$632,8%,19%,24%,$4.99,0.0,790.0
474,4774677,1.0,f,2,2,Oostelijk Havengebied - Indische Buurt,52.36283,4.93395,Entire home/apt,3,2,1,6,$75.00,3,18,t,0,1,1,1,41,3,0,4.51,f,0.45,,$25,$225,5%,10%,17%,$4.99,0.0027397260273972603,378.83561643835617
475,4779111,0.61,f,1,1,De Baarsjes - Oud-West,52.36121,4.85911,Entire home/apt,3,2,2,1,$140.00,3,14,t,0,0,0,155,35,7,1,4.64,f,0.41,,$46.67,$420,6%,11%,19%,$4.99,0.4246575342465753,704.2465753424658
476,4806346,,f,1,1,Bos en Lommer,52.37431,4.83939,Entire home/apt,6,3,5,11,$268.00,4,1125,t,0,0,0,0,27,0,0,4.85,f,0.31,,$44.67,$1072,5%,22%,21%,$4.99,0.0,1339.2465753424658
477,4815695,0.53,f,0,0,De Pijp - Rivierenbuurt,52.3535,4.88715,Entire home/apt,4,2,4,8,$200.00,10,1125,t,7,14,24,277,86,4,1,4.73,t,0.95,,$50,$2000,6%,24%,23%,$4.99,0.7589041095890411,912.8082191780821
478,4860508,0.0,f,1,1,Centrum-West,52.38116,4.88845,Entire home/apt,2,1,2,3,$250.00,5,10,t,0,0,0,0,117,0,0,4.82,f,1.29,,$125,$1250,8%,18%,16%,$4.99,0.0,1250.0
479,4861970,0.43,f,1,1,Bos en Lommer,52.37817,4.8474,Entire home/apt,4,1,2,1,$103.00,3,1125,t,0,2,2,67,55,1,0,4.38,f,0.62,,$25.75,$309,6%,18%,18%,$4.99,0.18356164383561643,500.2739726027397
480,4864025,0.020000000000000018,f,0,0,Centrum-Oost,52.36825,4.93031,Entire home/apt,3,2,1,10,$260.00,3,1125,t,0,0,0,0,3,0,0,5.0,f,0.09,,$86.67,$780,7%,23%,23%,$4.99,0.0,1300.0
481,4864384,0.98,t,5,5,De Aker - Nieuw Sloten,52.34838,4.78878,Private room,2,1,1,5,$64.00,3,365,t,5,15,43,300,176,19,5,4.3999999999999995,f,1.99,,$32,$192,4%,8%,15%,$2.99,0.821917808219178,407.05479452054794
482,4884158,0.81,f,1,1,De Baarsjes - Oud-West,52.36993,4.86596,Private room,4,1,4,4,$131.00,3,120,t,7,14,22,283,139,22,4,4.66,f,1.54,,$32.75,$393,6%,11%,16%,$4.99,0.7753424657534247,643.5068493150685
483,4892972,0.56,f,1,1,Zuid,52.35568,4.88501,Private room,2,1,1,1,$131.00,4,1125,t,0,1,1,1,100,9,2,4.76,f,1.11,,$65.5,$524,7%,18%,17%,$4.99,0.0027397260273972603,772.7397260273973
484,4898741,0.48,f,1,1,Centrum-Oost,52.36326,4.90345,Entire home/apt,4,2,2,8,$175.00,3,7,t,0,0,0,0,60,5,0,4.82,f,0.67,,$43.75,$525,9%,16%,18%,$4.99,0.0,1257.7534246575342
485,4899798,,f,1,1,Oostelijk Havengebied - Indische Buurt,52.36503,4.94412,Private room,2,1,1,1,$76.00,3,30,t,0,0,0,0,75,0,0,4.91,f,1.08,,$38,$228,5%,16%,15%,$4.99,0.0,381.3424657534247
486,4919405,,f,1,1,De Pijp - Rivierenbuurt,52.35541,4.892,Entire home/apt,3,2,2,11,$189.00,3,1125,t,0,0,0,0,1,0,0,5.0,f,0.01,,$63,$567,8%,17%,18%,$4.99,0.0,942.7397260273973
487,4934646,1.0,f,1,1,Oud-Oost,52.36196,4.91747,Private room,2,1,2,6,$115.00,7,30,t,7,18,46,46,99,12,3,4.79,t,1.13,,$57.5,$805,5%,14%,20%,$4.99,0.12602739726027398,571.5205479452055
488,4946084,0.0,f,1,1,Centrum-Oost,52.36945,4.92002,Entire home/apt,2,1,1,4,$156.00,1,140,t,8,8,8,132,6,1,0,4.8,f,0.07,,$78,$156,7%,14%,21%,$4.99,0.36164383561643837,778.4931506849315
489,4949644,0.63,f,1,1,Oud-Noord,52.39894,4.92041,Entire home/apt,5,4,4,8,$250.00,3,1125,t,0,1,2,2,26,1,1,4.75,f,0.29,,$50,$750,7%,18%,18%,$4.99,0.005479452054794521,1312.5890410958905
490,4964816,,f,1,1,De Pijp - Rivierenbuurt,52.35503,4.90349,Entire home/apt,2,1,1,5,$117.00,3,30,t,0,0,0,0,39,0,0,4.87,f,0.45,,$58.5,$351,6%,13%,15%,$4.99,0.0,585.0
491,4965912,0.02999999999999997,f,1,1,Zuid,52.3523,4.84698,Entire home/apt,5,4,5,15,$398.00,4,365,t,4,6,6,144,0,0,0,,f,,,$79.6,$1592,7%,31%,21%,$4.99,0.39452054794520547,1953.6301369863013
492,4969675,,f,1,1,Noord-Oost,52.38708,4.9555,Entire home/apt,4,2,3,12,$175.00,3,28,t,0,3,28,213,15,0,0,4.8,f,0.2,,$43.75,$525,8%,24%,15%,$4.99,0.5835616438356165,875.0
493,4991085,0.98,f,21,21,De Baarsjes - Oud-West,52.36529,4.85138,Private room,2,1,1,1,$80.00,3,60,t,1,1,23,287,153,20,3,4.69,t,1.83,,$40,$240,6%,13%,14%,$4.99,0.7863013698630137,400.7808219178082
494,5012728,0.88,t,5,5,De Aker - Nieuw Sloten,52.34736,4.78846,Private room,2,1,2,5,$76.00,3,31,t,12,18,38,303,155,9,3,4.87,f,1.73,,$38,$228,6%,11%,16%,$4.99,0.8301369863013699,361.4246575342466
495,5027842,,f,1,1,Westerpark,52.38442,4.8766,Entire home/apt,4,3,3,7,$175.00,3,14,t,0,0,0,0,15,0,0,4.87,f,0.18,,$43.75,$525,7%,17%,22%,$4.99,0.0,875.0
496,5062713,,f,1,1,De Baarsjes - Oud-West,52.37165,4.84912,Entire home/apt,4,3,4,9,$250.00,3,5,t,0,0,0,0,18,0,0,4.94,f,0.2,,$62.5,$750,8%,19%,22%,$4.99,0.0,1250.0
497,5072326,0.0,f,1,1,Oud-Oost,52.35997,4.91293,Entire home/apt,4,2,2,6,$167.00,4,30,t,0,0,0,0,43,0,0,4.88,f,0.49,,$41.75,$668,6%,18%,16%,$4.99,0.0,835.4794520547945
498,5114153,0.6799999999999999,f,1,1,Centrum-West,52.37942,4.88423,Entire home/apt,2,1,1,11,$190.00,3,5,t,0,2,2,2,38,6,0,5.0,f,0.65,,$95,$570,7%,19%,19%,$4.99,0.005479452054794521,950.0
499,5115463,0.35,f,1,1,De Pijp - Rivierenbuurt,52.35278,4.90115,Entire home/apt,4,2,3,5,$155.00,2,24,t,0,2,8,8,43,6,1,4.86,f,0.49,,$38.75,$310,7%,27%,16%,$4.99,0.021917808219178082,675.6027397260274
500,5128825,,f,1,1,Bos en Lommer,52.37991,4.85708,Entire home/apt,4,4,3,13,$169.00,3,21,t,0,0,0,0,25,0,0,4.92,f,0.29,,$42.25,$507,9%,21%,22%,$4.99,0.0,871.1095890410959
501,5132885,0.78,f,2,2,Centrum-Oost,52.36181,4.89755,Private room,4,3,3,11,$372.00,1,1125,t,0,18,25,114,17,5,0,4.94,t,0.22,,$93,$372,9%,6%,32%,$4.99,0.31232876712328766,1711.1780821917807
502,5133110,0.92,f,2,2,Centrum-West,52.3687,4.88595,Private room,4,2,2,18,$343.00,1,1125,t,3,15,38,144,12,5,0,4.42,t,0.14,,$85.75,$343,11%,22%,27%,$4.99,0.39452054794520547,1541.041095890411
503,5142163,0.1,f,1,1,Westerpark,52.38952,4.88661,Entire home/apt,2,1,1,2,$150.00,3,30,t,7,16,34,274,73,2,0,4.82,f,0.82,,$75,$450,8%,23%,22%,$4.99,0.7506849315068493,648.4931506849315
504,5177030,1.0,f,1,1,Oostelijk Havengebied - Indische Buurt,52.3775,4.94526,Entire home/apt,4,4,4,9,$320.00,3,14,t,0,13,15,15,13,2,0,4.92,f,0.15,,$80,$960,13%,21%,31%,$4.99,0.0410958904109589,1600.0
505,5184303,0.8,t,1,1,Centrum-West,52.38402,4.88491,Private room,4,1,3,10,$240.00,4,20,t,0,6,27,294,92,26,2,4.87,t,1.12,,$60,$960,11%,11%,25%,$4.99,0.8054794520547945,1204.9315068493152
506,5202774,0.8,f,1,1,Centrum-West,52.37104,4.89473,Entire home/apt,2,1,1,4,$130.00,14,365,t,12,12,33,33,49,6,1,4.92,t,0.56,,$65,$1820,7%,16%,18%,$4.99,0.09041095890410959,631.7123287671233
507,5260611,,f,2,2,Oud-Oost,52.35695,4.91912,Entire home/apt,4,2,2,31,$857.00,3,28,t,0,0,0,0,28,0,0,4.779999999999999,t,0.31,,$214.25,$2571,6%,16%,39%,$10.99,0.0,4284.931506849315
508,5349374,0.5700000000000001,f,2,2,Westerpark,52.3743,4.87542,Entire home/apt,2,1,1,1,$95.00,4,7,t,0,0,0,0,31,0,0,4.84,f,0.36,,$47.5,$380,8%,11%,15%,$4.99,0.0,475.0
509,5390933,0.38,f,0,0,Centrum-Oost,52.37088,4.90351,Private room,4,2,4,15,$307.00,2,180,t,4,4,10,193,43,8,3,4.83,f,0.5,,$76.75,$614,14%,26%,18%,$4.99,0.5287671232876713,1554.109589041096
510,5401988,0.15,f,0,0,Oud-Oost,52.35471,4.91468,Entire home/apt,2,1,1,9,$151.00,25,1125,t,2,7,16,281,40,0,0,4.65,f,0.46,,$75.5,$3775,8%,19%,32%,$4.99,0.7698630136986301,756.986301369863
511,5403528,,f,1,1,Noord-West,52.42185,4.90293,Entire home/apt,4,3,4,6,$130.00,4,25,t,0,0,0,0,17,0,0,4.65,f,0.2,,$32.5,$520,6%,10%,19%,$4.99,0.0,650.0
512,5427607,0.45000000000000007,f,1,1,De Pijp - Rivierenbuurt,52.34638,4.89087,Entire home/apt,4,3,3,17,$295.00,2,5,t,0,0,0,0,35,4,0,4.89,f,0.42,,$73.75,$590,11%,20%,31%,$4.99,0.0,1499.9315068493152
513,5444330,0.0,f,1,1,De Pijp - Rivierenbuurt,52.3458,4.8909,Entire home/apt,4,2,1,6,$175.00,4,1125,t,0,0,0,0,3,0,0,4.67,f,0.09,,$43.75,$700,7%,14%,20%,$4.99,0.0,875.0
514,5450176,0.5900000000000001,f,1,1,De Pijp - Rivierenbuurt,52.34087,4.90034,Entire home/apt,2,1,1,7,$123.00,3,1125,t,0,3,3,3,98,7,2,4.72,f,1.12,,$61.5,$369,6%,14%,17%,$4.99,0.00821917808219178,527.1232876712329
515,5453878,0.0,f,1,1,Zuid,52.34451,4.86411,Entire home/apt,2,1,1,11,$220.00,3,28,t,14,33,33,33,74,2,0,4.97,f,0.85,,$110,$660,12%,7%,30%,$4.99,0.09041095890410959,674.7260273972603
516,5494065,,f,1,1,Centrum-West,52.36976,4.88065,Entire home/apt,2,1,1,9,$250.00,3,30,t,0,0,0,0,29,0,0,4.66,f,0.36,,$125,$750,2%,16%,25%,$4.99,0.0,1250.0
517,5501544,0.91,t,2,2,Watergraafsmeer,52.35341,4.92504,Entire home/apt,4,2,3,3,$136.00,3,1125,t,1,6,10,21,42,1,0,4.83,f,0.48,,$34,$408,5%,12%,19%,$4.99,0.057534246575342465,699.8630136986301
518,5503580,0.5,f,1,1,Gaasperdam - Driemond,52.29122,4.97366,Entire home/apt,4,3,3,7,$170.00,3,8,t,0,0,1,1,19,1,0,5.0,f,0.31,,$42.5,$510,5%,21%,18%,$4.99,0.0027397260273972603,850.0
519,5519881,1.0,t,1,1,Westerpark,52.38055,4.87595,Entire home/apt,2,1,1,11,$131.00,4,100,t,0,1,3,3,62,7,1,4.87,f,0.71,,$65.5,$524,7%,14%,19%,$4.99,0.00821917808219178,659.1095890410959
520,5617321,0.96,t,1,1,Centrum-West,52.37377,4.88827,Private room,2,1,1,9,$175.00,3,8,t,1,22,33,33,433,51,4,4.87,t,4.99,,$87.5,$525,7%,21%,20%,$4.99,0.09041095890410959,868.8356164383562
521,5622623,,f,1,1,IJburg - Zeeburgereiland,52.35123,5.00032,Entire home/apt,4,3,3,7,$150.00,5,22,t,0,0,0,0,3,0,0,4.33,f,0.04,,$37.5,$750,7%,22%,20%,$4.99,0.0,750.0
522,5629549,,f,1,1,De Pijp - Rivierenbuurt,52.34159,4.90861,Entire home/apt,4,2,3,2,$150.00,5,1125,t,0,0,0,0,9,0,0,4.89,f,0.1,,$37.5,$750,7%,20%,22%,$4.99,0.0,750.0
523,5635872,0.18000000000000002,f,1,1,Oud-Noord,52.38468,4.91291,Entire home/apt,5,4,6,12,$150.00,7,40,t,17,30,37,179,14,0,0,4.86,f,0.2,,$30,$1050,9%,19%,22%,$4.99,0.4904109589041096,750.0
524,5655600,1.0,f,1,1,De Baarsjes - Oud-West,52.3695,4.86229,Entire home/apt,4,2,2,3,$190.00,5,1125,t,0,0,0,0,11,1,0,5.0,f,0.17,,$47.5,$950,7%,12%,19%,$4.99,0.0,950.0
525,5663570,0.08999999999999997,f,1,1,Centrum-West,52.37628,4.87766,Entire home/apt,2,1,1,9,$203.00,3,1125,t,0,2,12,278,39,3,0,4.72,f,0.45,,$101.5,$609,11%,17%,24%,$4.99,0.7616438356164383,1049.4520547945206
526,5663785,0.75,f,0,0,De Baarsjes - Oud-West,52.36924,4.86025,Entire home/apt,8,4,5,15,$475.00,3,30,t,1,2,10,10,52,6,0,4.33,t,0.6,,$59.38,$1425,8%,17%,20%,$10.99,0.0273972602739726,2383.219178082192
527,5666746,0.17,f,1,1,IJburg - Zeeburgereiland,52.34965,5.00809,Entire home/apt,5,4,8,12,$499.00,4,21,t,0,0,13,97,11,0,0,4.66,t,0.13,,$99.8,$1996,11%,17%,24%,$10.99,0.26575342465753427,2495.0
528,5671597,0.61,f,1,1,Centrum-Oost,52.36793,4.90726,Entire home/apt,4,2,2,14,$299.00,3,20,t,0,0,2,7,55,4,0,4.82,f,0.63,,$74.75,$897,12%,30%,27%,$4.99,0.019178082191780823,1495.0
529,5674097,0.12,f,1,1,Centrum-West,52.37414,4.88209,Entire home/apt,4,2,2,14,$450.00,3,1125,t,3,3,3,3,38,5,0,4.62,t,0.5,,$112.5,$1350,8%,24%,22%,$10.99,0.00821917808219178,2399.301369863014
530,5687572,,f,1,1,De Baarsjes - Oud-West,52.37314,4.85994,Entire home/apt,4,2,2,6,$115.00,4,31,t,0,0,0,0,13,0,0,4.77,f,0.16,,$28.75,$460,8%,13%,19%,$4.99,0.0,789.1506849315068
